id;created_at;traffic_amount
3666;2020-01-30 13:21:05.809215;0
1569;2018-02-08 19:56:50.099836;0
1674;2018-04-17 10:02:38.688277;0
4361;2022-01-10 21:02:17.030852;0
1126;2017-02-27 13:42:55.094699;0
4342;2021-12-16 14:57:20.576999;0
1923;2018-07-09 18:59:41.405334;0
942;2016-08-31 04:30:42.518383;0
1062;2016-12-18 18:45:28.878459;0
108;2014-07-10 23:41:53.996911;0
59;2014-03-28 15:32:04.734151;0
4536;2022-06-18 15:19:57.849389;0
1862;2018-07-08 13:03:43.418500;0
4857;2023-03-13 19:10:52.130593;0
2232;2018-07-26 15:55:32.345318;0
2157;2018-07-21 18:24:17.063977;0
3404;2019-08-04 15:58:37.971888;0
2302;2018-08-02 16:51:35.941669;0
4358;2022-01-09 21:31:24.364512;0
778;2016-03-20 07:15:25.204507;0
4393;2022-02-19 01:26:27.483248;0
4922;2023-04-11 16:09:46.196507;0
4259;2021-09-14 13:04:39.229733;0
3383;2019-07-13 20:35:33.606868;0
532;2015-08-01 18:03:56.124699;0
1170;2017-04-24 11:03:23.975516;0
1371;2017-08-26 18:10:30.260341;0
4320;2021-11-22 17:14:46.554058;0
2370;2018-08-11 15:28:02.926410;0
3251;2019-05-06 08:55:11.247845;0
2567;2018-11-14 14:26:05.881688;0
1038;2016-11-27 04:16:04.392668;0
324;2015-01-17 18:38:24.614689;0
2273;2018-07-30 20:30:49.914678;0
497;2015-06-23 14:32:12.185472;0
4352;2022-01-01 19:06:39.379391;0
2668;2019-02-14 09:49:33.896249;0
1599;2018-03-12 09:45:59.382854;0
3472;2019-10-03 11:52:41.271837;0
4304;2021-11-08 04:09:48.278798;0
554;2015-08-20 14:58:37.481736;0
2491;2018-09-22 10:22:26.812401;0
670;2015-12-24 08:59:26.254729;0
1933;2018-07-09 22:13:04.389135;0
4736;2022-12-02 13:00:06.076016;0
4258;2021-09-14 06:09:48.395062;0
509;2015-07-06 12:59:37.499168;0
3798;2020-03-31 20:16:17.016142;0
1067;2016-12-21 11:46:40.370970;0
4234;2021-08-17 18:55:18.965044;0
4316;2021-11-16 21:09:44.008640;0
4036;2021-03-31 14:31:09.593428;0
867;2016-06-09 12:57:55.391871;0
3885;2020-07-17 05:45:33.496650;0
2392;2018-08-16 18:42:45.487363;0
2463;2018-09-05 22:17:51.973253;0
641;2015-11-13 21:14:40.308730;0
475;2015-05-25 00:27:24.503257;0
888;2016-07-04 19:16:13.941947;0
3868;2020-06-08 12:35:00.731282;0
1604;2018-03-14 20:34:24.213778;0
502;2015-06-26 12:54:38.860509;0
4708;2022-11-10 15:22:52.426907;0
3382;2019-07-13 16:49:28.681276;0
4499;2022-05-18 11:58:00.045503;0
4559;2022-07-01 12:40:42.878432;0
190;2014-09-22 12:08:46.065520;0
3656;2020-01-22 21:23:00.716673;0
884;2016-07-02 13:39:22.606083;0
760;2016-03-10 13:14:15.003045;0
5122;2023-07-14 13:55:08.604092;0
2042;2018-07-12 22:26:52.774827;0
1909;2018-07-09 13:05:33.529893;0
3746;2020-03-06 18:32:46.404776;0
1080;2017-01-10 00:26:03.315284;0
2364;2018-08-10 15:13:59.088522;0
2031;2018-07-12 15:10:03.650889;0
3400;2019-07-30 10:47:05.495445;0
3643;2020-01-15 01:17:18.397525;0
2309;2018-08-03 11:36:18.470618;0
392;2015-03-20 07:52:16.158165;0
2399;2018-08-18 13:15:21.386481;0
4930;2023-04-14 01:55:10.584424;0
218;2014-10-12 21:07:16.606631;0
4019;2021-03-05 13:17:34.142009;0
2931;2019-04-25 12:56:54.802035;0
3443;2019-09-03 16:12:41.277800;0
671;2015-12-24 11:54:34.999497;0
580;2015-09-17 17:10:18.691062;0
3719;2020-02-13 13:05:59.011421;0
4804;2023-02-07 22:50:07.482670;0
3630;2019-12-25 20:46:57.357674;0
2949;2019-04-30 17:02:08.751704;0
5041;2023-05-23 09:53:57.514255;0
912;2016-08-06 09:33:55.810753;0
1478;2017-10-25 04:49:48.727857;0
4018;2021-03-04 21:16:50.373062;0
1964;2018-07-10 17:14:24.115418;0
2523;2018-10-11 12:43:20.477035;0
40;2014-01-19 23:54:15.817560;0
4640;2022-09-05 17:58:05.548014;0
4034;2021-03-30 14:35:56.740944;0
219;2014-10-13 13:23:28.032031;0
2618;2019-01-09 15:11:07.994922;0
3667;2020-01-31 19:15:02.274406;0
2524;2018-10-11 13:05:31.128737;0
414;2015-04-07 18:43:33.259155;0
4111;2021-06-09 10:41:46.791880;0
735;2016-02-26 11:28:36.725385;0
2672;2019-02-16 20:31:58.351533;0
1846;2018-07-08 00:01:05.660001;0
2045;2018-07-13 08:57:48.214137;0
410;2015-04-03 18:18:43.960286;0
3338;2019-06-05 08:33:42.045364;0
3005;2019-05-03 13:58:13.590192;0
3978;2021-01-07 15:12:46.795569;0
1122;2017-02-20 00:19:46.884429;0
381;2015-03-11 12:06:19.327130;0
2044;2018-07-13 04:57:12.108516;0
597;2015-10-04 13:22:48.391957;0
193;2014-09-22 20:28:27.506314;0
4241;2021-08-25 09:49:53.571516;0
1012;2016-11-08 05:42:49.121127;0
3045;2019-05-03 14:00:55.941511;0
1087;2017-01-19 08:04:17.187675;0
4027;2021-03-12 22:11:38.340899;0
709;2016-02-03 08:59:07.483041;0
1635;2018-03-28 17:38:57.601313;0
886;2016-07-03 16:27:46.080473;0
1105;2017-02-01 20:34:24.091484;0
2229;2018-07-26 13:54:47.813378;0
1196;2017-05-24 21:46:35.722224;0
2059;2018-07-14 06:22:40.728658;0
1201;2017-05-31 12:05:57.418635;0
1485;2017-10-30 19:11:24.434637;0
4208;2021-07-23 14:09:53.274501;0
2300;2018-08-02 14:59:06.730556;0
4182;2021-07-03 10:01:06.146096;0
2115;2018-07-17 18:55:55.558281;0
3955;2020-11-23 14:53:32.292855;0
3601;2019-11-29 06:46:11.351525;0
3218;2019-05-06 08:54:23.109992;0
4190;2021-07-08 15:00:48.137918;0
2547;2018-10-29 00:12:17.790501;0
1501;2017-11-28 11:27:56.820563;0
5113;2023-07-08 15:52:37.128307;0
3707;2020-02-08 15:51:22.837109;0
4781;2023-01-17 09:44:49.390312;0
1468;2017-10-11 11:26:57.153249;0
2291;2018-08-01 14:52:14.664884;0
4419;2022-03-27 18:00:25.031620;0
4307;2021-11-09 11:36:23.822536;0
2071;2018-07-14 22:48:52.844012;0
1464;2017-09-21 20:15:08.083231;0
4091;2021-05-23 16:29:18.516096;0
3945;2020-10-26 15:18:58.680121;0
698;2016-01-20 16:10:12.460579;0
4425;2022-04-03 11:44:01.730166;0
2910;2019-04-25 12:56:54.359528;0
2439;2018-08-27 12:02:25.720260;0
2176;2018-07-23 14:33:19.146938;0
1996;2018-07-11 14:59:59.815103;0
4012;2021-02-24 15:38:21.745379;0
3624;2019-12-19 03:11:35.410649;0
3538;2019-10-31 00:58:16.729787;0
2377;2018-08-12 17:47:17.121566;0
684;2016-01-08 20:33:52.932212;0
3928;2020-09-29 12:48:21.384399;0
1156;2017-04-01 17:14:43.505137;0
3606;2019-12-04 09:10:24.108065;0
1935;2018-07-09 19:50:39.817664;0
396;2015-03-24 18:01:28.936648;0
1472;2017-10-18 20:51:51.273138;0
4072;2021-05-06 22:18:01.650472;0
514;2015-07-12 18:13:18.657699;0
2356;2018-08-08 19:28:52.048624;0
2308;2018-08-03 11:34:55.667266;0
2767;2019-04-09 19:09:50.030964;0
2097;2018-07-16 16:45:27.075010;0
4877;2023-03-25 14:28:30.807066;0
1056;2016-12-15 08:25:46.890042;0
2435;2018-08-27 09:25:57.502527;0
916;2016-08-08 22:33:30.997026;0
4697;2022-11-01 00:17:02.988083;0
4478;2022-05-05 18:27:02.562462;0
3474;2019-10-03 23:53:46.306628;0
2349;2018-08-07 20:16:39.006133;0
98;2014-06-20 17:55:33.749645;0
3025;2019-05-03 13:59:52.699129;0
3622;2019-12-17 15:06:12.785166;0
2476;2018-09-14 01:50:52.345285;0
4630;2022-08-29 10:57:05.067740;0
4860;2023-03-15 12:12:45.198858;0
4270;2021-10-02 14:29:14.175707;0
4753;2022-12-25 18:33:43.467516;0
3961;2020-11-26 12:44:12.579295;0
908;2016-08-03 05:54:58.956697;0
2950;2019-04-30 17:03:38.855382;0
953;2016-09-07 14:04:47.861354;0
416;2015-04-08 11:16:40.157307;0
3931;2020-09-30 14:32:07.447657;0
1137;2017-03-13 13:22:39.219249;0
4408;2022-03-09 20:42:46.795188;0
441;2015-04-27 14:50:31.428333;0
2673;2019-02-17 20:44:15.620190;0
4331;2021-12-03 19:07:04.167058;0
2315;2018-08-03 14:49:08.210563;0
5012;2023-05-05 08:30:55.036442;0
4796;2023-01-30 21:39:24.423162;0
2620;2019-01-10 11:09:22.179513;0
3891;2020-07-31 15:38:36.935253;0
1949;2018-07-10 09:47:46.190864;0
2786;2019-04-23 11:10:33.310696;0
4720;2022-11-16 23:16:19.880210;0
2295;2018-08-01 19:54:21.029594;0
2677;2019-02-19 09:17:20.424360;0
4045;2021-04-08 23:32:01.428374;0
3933;2020-10-05 08:14:26.199607;0
2323;2018-08-04 20:32:33.367342;0
865;2016-06-05 20:02:40.477813;0
2257;2018-07-28 23:23:43.054615;0
5057;2023-05-30 17:53:16.293915;0
3336;2019-06-01 18:45:24.840700;0
4943;2023-04-21 12:06:22.554100;0
1132;2017-03-03 16:39:57.585590;0
3904;2020-08-26 13:52:14.962297;0
871;2016-06-15 01:14:18.726862;0
1577;2018-02-20 19:07:44.900339;0
225;2014-10-14 22:08:54.109773;0
1496;2017-11-22 18:18:59.772722;0
4578;2022-07-15 21:24:19.065534;0
174;2014-09-14 20:22:05.743237;0
891;2016-07-08 23:58:08.214223;0
4698;2022-11-01 14:30:05.368356;0
2508;2018-09-29 22:20:26.171294;0
1419;2017-09-11 20:54:47.558491;0
3294;2019-05-06 08:55:44.014969;0
2619;2019-01-09 22:44:13.395769;0
3994;2021-01-27 00:24:30.669924;0
4378;2022-01-31 16:29:55.883332;0
1790;2018-06-23 14:11:11.512584;0
36;2014-01-03 19:46:44.838529;0
1809;2018-07-06 13:25:13.015967;0
975;2016-09-28 16:03:31.755847;0
1802;2018-07-06 04:23:03.429904;0
4089;2021-05-21 12:29:36.638889;0
2558;2018-11-05 12:46:57.284605;0
2064;2018-07-14 13:50:39.878732;0
2283;2018-07-31 19:03:25.844971;0
533;2015-08-01 18:47:30.537294;0
4914;2023-04-07 22:02:57.350603;0
915;2016-08-08 16:54:54.945514;0
3738;2020-03-01 10:57:35.647521;0
207;2014-09-29 20:06:41.158806;0
979;2016-10-03 16:09:50.017464;0
2103;2018-07-16 23:42:48.690503;0
4637;2022-09-05 07:57:21.127244;0
574;2015-09-13 11:19:44.278947;0
813;2016-04-19 13:37:18.558186;0
831;2016-05-02 16:51:51.012312;0
2634;2019-01-20 16:58:52.255575;0
3434;2019-08-26 14:13:31.125803;0
2336;2018-08-06 16:17:52.700913;0
412;2015-04-07 11:02:57.557598;0
4337;2021-12-09 18:35:35.475336;0
5063;2023-06-03 14:54:12.946496;0
3312;2019-05-15 11:55:18.827124;0
26;2013-11-25 19:36:07.699925;0
564;2015-09-01 10:20:40.656928;0
3842;2020-05-19 21:55:15.176390;0
72;2014-04-28 23:53:36.283781;0
1960;2018-07-10 16:40:18.267508;0
3618;2019-12-13 11:54:50.332562;0
4090;2021-05-21 16:18:42.692098;0
1916;2018-07-09 14:36:05.601380;0
4076;2021-05-12 09:45:23.223931;0
4327;2021-12-01 09:23:02.842368;0
310;2015-01-05 13:47:20.958657;0
3609;2019-12-05 18:01:47.811625;0
37;2014-01-05 19:02:33.863809;0
3033;2019-05-03 14:00:15.525503;0
1962;2018-07-10 16:48:16.463196;0
3974;2020-12-18 12:31:35.069972;0
2935;2019-04-25 12:56:54.878422;0
1821;2018-07-06 23:19:24.203316;0
806;2016-04-17 12:45:29.030112;0
4468;2022-05-01 23:54:09.875088;0
3984;2021-01-12 12:36:31.055064;0
